iso2c,country,year,fertility.rate,life.expectancy,population,GDP.per.capita.Current.USD,15.to.25.yr.female.literacy,iso3c,region,capital,longitude,latitude,income,lending
AG,Antigua and Barbuda,1981,,,69750,1784.41512313895,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1982,2,72.2480487804878,68950,2000.7520716673,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1983,,,67958,2255.36910429153,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1984,,,66863,2595.02427421436,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1985,,,65744,3070.43936060873,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1986,,,64605,3806.14955426997,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1987,1.9,73.0082926829268,63484,4512.53967952176,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1988,,,62538,5415.84780956705,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1989,,,61967,6025.84767755551,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1990,,,61906,6325.24090483941,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1991,,,62412,6575.48066748281,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1992,1.7,74.2463414634146,63434,6680.37575242046,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1993,,,64868,7037.93893828045,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1994,,,66550,7514.48354706237,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1995,,,68349,7230.32068222522,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1996,,,70245,7702.6704006853,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1997,1.7,74.7317073170732,72232,8027.63082511141,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1998,,,74206,8355.61833591538,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,1999,,,76041,8572.37332938458,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2000,,,77648,10144.4131381116,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2001,,,78972,9855.53812128073,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2002,1.7,75.280487804878,80030,10077.5443493079,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2003,,,80904,10496.8203536397,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2004,,,81718,11076.063615527,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2005,,,82565,12135.5410292779,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2006,,,83467,13599.908821238,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2007,,,84397,15276.0681528682,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2008,,,85349,15786.357704293,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2009,,,86300,13979.2626153384,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2010,,,87233,13017.3105149215,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2011,,,88152,12757.3609934692,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AG,Antigua and Barbuda,2012,,,89069,13207.1639715027,,ATG,Latin America & Caribbean (all income levels),Saint John's,-61.8456,17.1175,Upper middle income,IBRD
AL,Albania,1960,5.951,62.2543658536585,1618829,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1961,5.891,63.2734634146342,1668531,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1962,5.808,64.1623414634146,1719181,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1963,5.704,64.8870975609756,1770530,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1964,5.586,65.4376829268293,1822299,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1965,5.458,65.8294390243903,1874302,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1966,5.329,66.1000731707317,1926382,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1967,5.202,66.3118048780488,1978582,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1968,5.083,66.5164390243903,2031167,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1969,4.972,66.7384634146342,2084532,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1970,4.872,66.9894390243903,2138966,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1971,4.778,67.265512195122,2194588,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1972,4.688,67.5444634146342,2251320,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1973,4.598,67.813512195122,2309029,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1974,4.507,68.0722682926829,2367499,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1975,4.417,68.3258292682927,2426592,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1976,4.33,68.5777073170732,2486256,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1977,4.247,68.8343414634146,2546617,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1978,4.17,69.0996341463415,2607936,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1979,4.099,69.3770731707317,2670572,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1980,4.037,69.6740487804878,2734776,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1981,3.985,70.0004634146341,2799345,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1982,3.942,70.351243902439,2863902,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1983,3.904,70.7154146341463,2930351,,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1984,3.865,71.076487804878,3001325,641.130985905004,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1985,3.816,71.3975853658537,3077930,638.541026159301,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1986,3.747,71.6373658536586,3162225,687.411558633557,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1987,3.65,71.7749268292683,3251512,663.268318247019,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1988,3.527,71.8093658536585,3336434,637.207269797634,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1989,3.38,71.7542195121951,3404408,685.912203237685,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1990,3.219,71.6454390243903,3446882,609.717698488083,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1991,3.058,71.5314878048781,3459763,329.261478045316,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1992,2.91,71.4652195121951,3446858,205.825877555183,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1993,2.784,71.487,3417280,359.370914122738,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1994,2.683,71.6177317073171,3384367,586.719178474028,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1995,2.604,71.8702926829268,3357858,722.037368132086,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1996,2.54,72.2410731707317,3341043,901.879398910357,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1997,2.478,72.6960731707317,3331317,659.265904088532,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1998,2.409,73.1978048780488,3325456,820.26207927058,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,1999,2.33,73.7218292682927,3317941,1035.10051969296,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2000,2.241,74.2387317073171,3304948,1115.49391610218,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2001,2.142,74.7236585365854,3286084,1244.95303509179,99.49808188,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2002,2.04,75.1612195121951,3263596,1363.33463319796,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2003,1.941,75.5420243902439,3239385,1744.87598158281,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2004,1.847,75.8591219512195,3216197,2320.89233029743,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2005,1.764,76.112,3196130,2620.82072396395,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2006,1.692,76.3096341463415,3179573,2872.26062506829,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2007,1.635,76.4734146341464,3166222,3380.89419205552,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2008,1.59,76.620756097561,3156608,4108.41412392958,99.12132159,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2009,1.558,76.7610975609756,3151185,3845.72171962427,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2010,1.536,76.9009512195122,3150143,3764.32634799148,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2011,1.523,77.0422682926829,3153883,4109.08201173014,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AL,Albania,2012,,,3162083,4148.85167512995,,ALB,Europe & Central Asia (all income levels),Tirane,19.8172,41.3317,Upper middle income,IBRD
AM,Armenia,1960,4.55,65.8539512195122,1867396,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1961,4.512,66.2754634146342,1934239,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1962,4.435,66.701487804878,2002170,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1963,4.317,67.1300243902439,2070427,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1964,4.161,67.5580975609756,2138133,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1965,3.979,67.9847317073171,2204650,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1966,3.788,68.4093902439025,2269475,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1967,3.606,68.8266341463415,2332624,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1968,3.447,69.2264146341464,2394635,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1969,3.314,69.5987073170732,2456370,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1970,3.208,69.9244390243903,2518408,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1971,3.118,70.1830487804878,2580894,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1972,3.032,70.367512195122,2643464,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1973,2.942,70.4793170731707,2705584,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1974,2.846,70.5239756097561,2766495,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1975,2.745,70.527512195122,2825650,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1976,2.646,70.5234634146342,2882831,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1977,2.555,70.5364146341463,2938181,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1978,2.479,70.576,2991954,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1979,2.421,70.6352926829268,3044564,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1980,2.385,70.6800975609756,3096298,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1981,2.373,70.6587317073171,3145885,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1982,2.381,70.5352195121951,3192877,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1983,2.406,70.2919268292683,3239212,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1984,2.441,69.9390487804878,3287588,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1985,2.481,69.5044146341464,3339147,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1986,2.519,69.0312195121951,3396511,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1987,2.549,68.5769268292683,3457054,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1988,2.566,68.1938536585366,3510439,,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1989,2.565,67.9126097560976,3542720,,99.91057173,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1990,2.538,67.757243902439,3544695,636.680689996499,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
AM,Armenia,1991,2.482,67.7360731707317,3511912,589.002948223927,,ARM,Europe & Central Asia (all income levels),Yerevan,44.509,40.1596,Lower middle income,Blend
